FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Reiss,Nelson,MID,ARS,5100000,0,2,0.1,1.96078431372549E-08,3.92156862745098E-07,0,6256,0,0,0,0,0,0,0,0.4,43,-4,0,2,4,0,0,0,0,0,0,0,0,0,1920,0,-1,0,0,70,19,0,0,2,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
,Neto,MID,WOL,5900000,2,86,4.3,7.28813559322034E-07,1.45762711864407E-05,0,1170690,1,26,0,0,0,4,0,14.6,96489,4,0,86,-4,0.5,0,2.8,7,0,6,0,5,9.7,1827784,0,-1,0,1,1621,6864,0,0,331,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,3.3,4,3.8,3.8,4.3,4.5,3.4,3.8,2.8,4.4,4.4,6,5.4,5,4.7,3.9,4.6,3.5,149.3
,Neves,MID,WOL,5200000,3,49,2.5,4.80769230769231E-07,9.42307692307692E-06,0,182715,3,25,0,0,0,2,0,9.4,3228,-3,0,49,3,1,0,5.2,3,0,4,0,0,1.3,88108,0,-1,0,0,1388,1393,0,0,264,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,1.3,1.7,1.6,1.6,1.8,1.9,1.4,1.6,1.2,1.9,1.9,3,2.5,2.2,2,1.6,2,1.4,83.8
Edward,Nketiah,FWD,ARS,5500000,0,26,2,3.63636363636364E-07,4.72727272727273E-06,0,146453,0,6,0,0,0,1,0,4.7,962,-5,0,26,5,0,0,0.2,4,0,0,0,1,0.5,49671,0,-1,0,0,316,333,0,0,81,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,1.2,1.4,1.4,1.2,1.1,1.7,1.5,1.1,1.3,1.5,2,1.5,1.2,1.9,1.6,1.3,1.9,1.5,24.9
Niels,Nkounkou,DEF,EVE,4000000,0,1,0.0555555555555556,1.38888888888889E-08,2.5E-07,0,26776,1,1,0,0,0,0,0,0.2,756,0,0,1,0,0,0,0,0,0,0,0,0,0.2,33405,0,-1,0,0,68,28,0,0,6,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Daniel,N'Lundulu,FWD,SOU,4500000,1,8,0.421052631578947,9.35672514619883E-08,1.77777777777778E-06,0,22708,0,1,0,0,0,0,0,1.8,1164,0,0,8,0,0.2,0,1,0,0,0,0,0,0.2,36745,0,-1,0,0,75,2107,0,0,19,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,2.9
Felix,Nmecha,MID,MCI,4500000,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,-1,0,0,0,11,0,0,0,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,4600000,1,11,0.55,1.19565217391304E-07,2.39130434782609E-06,0,133696,1,6,0,0,0,0,0,2.4,474,-4,0,11,4,0.1,0,0.5,0,0,0,0,0,0.4,12784,0,-1,0,0,232,85,0,0,41,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.9
Will,Norris,GLK,BUR,4000000,0,0,0,0,0,0,7450,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15105,0,-1,0,0,0,144,0,0,0,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Norwood,MID,SHU,4500000,2,20,1.4,3.11111111111111E-07,4.44444444444444E-06,0,41676,3,16,0,0,0,0,0,4.4,229,-5,1,20,5,0.4,0,1.8,0,0,1,0,0,0.1,10516,0,-1,0,0,807,94,-1,0,120,Man City,West Brom,Chelsea,West Ham,Fulham,0.7,0.9,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.9,35.9
?rjan,Nyland,GLK,AVL,4000000,0,0,0,0,0,0,853881,0,0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,0,0,0,0,4.7,145134,0,-1,0,0,0,0,0,0,0,Southampton,West Ham,Arsenal,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Obafemi,FWD,SOU,4600000,0,1,0.0526315789473684,1.1441647597254E-08,2.17391304347826E-07,0,187897,0,0,0,0,0,0,0,0.2,891,-4,0,1,4,0,0,0,0,0,0,0,0,0.8,62383,0,-1,0,0,13,134,0,0,2,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Jack,O'Connell,DEF,SHU,4700000,0,3,0.15,3.19148936170213E-08,6.38297872340426E-07,0,45585,0,3,0,0,0,0,0,0.6,87,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,3975,0,-1,0,0,180,31,0,0,19,Man City,West Brom,Chelsea,West Ham,Fulham,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Martin,?degaard,MID,ARS,6000000,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8898,0,-1,0,0,0,8898,0,0,0,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denis,Odoi,DEF,FUL,4200000,0,1,0.0526315789473684,1.2531328320802E-08,2.38095238095238E-07,0,8190,1,10,0,0,0,0,0,0.2,79,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,6989,0,-1,0,0,270,67,0,0,34,West Brom,Leicester,West Ham,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Ademipo,Odubeko,FWD,WHU,4500000,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,-1,0,0,0,477,0,0,0,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo,Ogbonna,DEF,WHU,5000000,1,74,3.7,7.4E-07,1.48E-05,0,172988,3,24,0,0,0,2,0,14.8,18457,0,0,74,0,0.8,0,3.8,5,0,7,0,0,3.1,361843,0,-1,0,2,1772,2549,0,0,333,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,4.9,4.5,4.6,4,3.4,4.7,3.2,4.8,4.2,4.7,3.8,3.3,3.6,3.8,3.2,4,4.7,3.7,58.5
Robin,Olsen,GLK,EVE,4500000,0,7,0.388888888888889,8.64197530864198E-08,1.55555555555556E-06,0,5624,0,2,0,4,0,0,0,1.6,96,0,0,7,0,0,0,0,0,0,1,0,0,0.1,7190,0,-1,0,0,180,100,0,0,36,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.6
Josh,Onomah,MID,FUL,4600000,0,5,0.263157894736842,5.720823798627E-08,1.08695652173913E-06,0,14076,0,7,0,0,0,0,0,1.1,33,-4,0,5,4,0.1,0,0.5,0,0,0,0,0,0,2711,0,-1,0,0,143,32,0,0,12,West Brom,Leicester,West Ham,Everton,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,2.2
Tyler,Onyango,MID,EVE,4500000,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,0,0,0,10,0,0,0,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divock,Origi,FWD,LIV,5200000,1,6,1,1.92307692307692E-07,1.15384615384615E-06,0,82958,0,0,0,0,0,0,0,1.2,550,-3,0,6,3,0.1,0,0.6,0,0,0,0,0,0.6,26851,0,-1,0,0,72,554,0,0,13,West Ham,Brighton,Man City,Leicester,Everton,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.8,4.7
,Oriol Romeu,MID,SOU,4500000,0,42,2.8,6.22222222222222E-07,9.33333333333333E-06,0,607707,5,16,0,0,0,1,0,9.3,17574,0,0,42,0,0,0,0,4,0,6,0,1,2.6,492409,0,-1,0,0,1305,83,0,0,205,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,2,1.8,2.2,2.7,2.5,2.3,3,2.5,1.9,3,2.5,2.4,0,2,1.4,2.7,2.3,1.8,57
Ben,Osborn,MID,SHU,4800000,0,19,0.95,1.97916666666667E-07,3.95833333333333E-06,0,3138,1,13,0,0,0,0,0,4,69,-2,0,19,2,0.3,0,1.2,0,0,1,0,0,0,1519,0,-1,0,0,765,11,0,0,112,Man City,West Brom,Chelsea,West Ham,Fulham,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35.8
Dara,O'Shea,DEF,WBA,4300000,-1,12,0.8,1.86046511627907E-07,2.7906976744186E-06,0,21736,2,40,0,0,0,0,0,2.8,332,-2,0,12,2,0,0,0.2,0,0,0,0,0,0.2,10645,0,-1,0,0,1270,169,0,0,150,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,37.8
Nicolas,Otamendi,DEF,MCI,4900000,0,0,0,0,0,0,44054,0,0,0,0,0,0,0,0,35,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5379,0,-1,0,0,0,0,0,0,0,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Owen,Otasowie,MID,WOL,4500000,0,6,0.3,6.66666666666667E-08,1.33333333333333E-06,0,2671,1,3,0,0,0,0,0,1.3,102,0,0,6,0,0,0,0.2,0,0,0,0,1,0,3406,0,-1,0,0,114,10,0,0,26,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.3
Mesut,Ozil,MID,ARS,6700000,0,0,0,0,0,0,53732,0,0,0,0,0,0,0,0,61,-3,0,0,3,0,0,0,0,0,0,0,0,0.5,3441,0,-1,0,0,0,0,0,0,0,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cole,Palmer,MID,MCI,4400000,0,0,0,0,0,0,1323,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,1362,0,-1,0,0,0,22,0,0,0,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,Partey,MID,ARS,4900000,2,16,0.8,1.63265306122449E-07,3.26530612244898E-06,0,101756,1,5,0,0,0,0,0,3.3,1444,-1,0,16,1,0.4,0,2.2,0,0,2,0,1,0.3,111674,0,-1,0,0,441,304,0,0,90,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,19.4
,Patricio,GLK,WOL,5400000,9,65,3.2,5.92592592592593E-07,1.2037037037037E-05,0,493365,1,29,0,43,0,0,0,12,4240,-1,0,65,1,0.6,0,3,5,0,5,0,0,4.7,362705,0,-1,1,0,1800,2105,0,0,315,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,3.1,3.6,3.2,2.2,2.7,2.4,3.5,4.1,3.9,3.9,3.6,3.4,3.3,3.7,3.1,2.9,2.8,3.6,35
Bailey,Peacock-Farrell,GLK,BUR,4000000,0,0,0,0,0,0,74416,0,5,0,1,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,0,0,1.4,78447,0,-1,0,0,90,544,0,0,9,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Facundo,Pellistri,MID,MUN,5200000,0,0,0,0,0,0,1151,0,0,0,0,0,0,0,0,10,-3,0,0,3,0,0,0,0,0,0,0,0,0,1101,0,-1,0,0,0,15,0,0,0,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Peltier,DEF,WBA,4000000,0,0,0,0,0,0,6020,1,5,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8060,0,-1,0,0,93,106,0,0,12,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
Nicolas,Pepe,MID,ARS,7600000,6,29,1.45,1.90789473684211E-07,3.81578947368421E-06,0,148617,1,11,0,0,0,3,0,3.8,379,-4,0,29,4,0.2,0,1.8,1,0,0,0,0,0.6,33224,0,-1,0,0,565,699,0,1,93,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0.7,0.8,0.7,0.7,0.7,0.8,1,0.7,0.8,0.7,1.3,0.7,0.7,0.9,0.8,0.8,0.7,0.7,36.3
,Pereira,DEF,LEI,5900000,0,1,0.05,8.47457627118644E-09,1.69491525423729E-07,0,13657,0,0,0,0,0,0,0,0.2,448,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,10254,0,-1,0,0,13,883,0,0,2,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Andreas,Pereira,MID,MUN,4800000,0,0,0,0,0,0,5473,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,967,0,-1,0,0,0,0,0,0,0,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matheus,Pereira,MID,WBA,5600000,2,60,3.8,6.78571428571429E-07,1.07142857142857E-05,0,394000,1,35,0,0,0,4,0,10.7,4424,-4,0,60,4,1.3,0,7,5,0,2,0,3,1,256435,0,-1,0,1,1182,12649,0,1,243,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,3.7,5.1,3.6,2.5,4.5,3.5,4,3.1,3.2,3.7,3.8,3.6,3.2,3.8,3.8,2.8,3.3,4.1,93.1
Ayoze,Perez,MID,LEI,6000000,2,28,1.4,2.33333333333333E-07,4.66666666666667E-06,0,230382,1,8,0,0,0,1,0,4.7,815,-5,0,28,5,0.2,0,1,2,0,2,0,0,0.7,47755,0,-1,0,0,653,850,0,0,70,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,0.7,0.8,0.7,0.7,0.7,0.7,0.9,1.1,1,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,56
Taylor,Perry,MID,WOL,4500000,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,-1,0,0,0,21,0,0,0,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalvin,Phillips,MID,LEE,4900000,2,37,2.5,5.10204081632653E-07,7.55102040816327E-06,0,320177,5,24,0,0,0,0,0,7.6,1310,-1,0,37,1,0.2,0,1,2,0,5,0,2,1.1,192959,0,-1,0,0,1305,229,0,0,227,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,1.9,1.6,1.7,2.1,2,1.3,1.9,1.7,2.2,2.7,1.3,1.3,1.2,2.3,1.3,2.5,1.9,1.9,64.5
Matt,Phillips,MID,WBA,5100000,1,24,1.2,2.35294117647059E-07,4.70588235294118E-06,0,10585,1,20,0,0,0,0,0,4.7,86,-4,0,24,4,0.2,0,0.8,1,0,0,0,1,0,4319,0,-1,0,0,672,23,0,0,79,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0.6,0.9,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,34.9
Nathaniel,Phillips,DEF,LIV,4000000,0,9,0.45,1.125E-07,2.25E-06,0,97554,2,3,0,0,0,0,0,2.2,2612,0,0,9,0,0.2,0,1,0,0,1,0,0,0.6,136444,0,-1,0,0,315,1085,0,0,52,West Ham,Brighton,Man City,Leicester,Everton,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.7
Jordan,Pickford,GLK,EVE,4800000,3,49,3.1,6.45833333333333E-07,1.02083333333333E-05,0,678979,1,20,0,46,0,0,0,10.2,4605,-2,0,49,2,0.6,0,2.7,3,0,3,0,0,5.6,550302,0,-1,0,0,1440,6304,0,0,265,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,2.4,3.1,4,3.3,3.8,2.6,2.8,2.7,3.9,3.4,3.3,2.3,3.9,3.2,3.7,2.8,3.8,4.1,36.9
Brandon,Pierrick,MID,CRY,4300000,0,0,0,0,0,0,12837,0,0,0,0,0,0,0,0,334,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10532,0,-1,0,0,0,293,0,0,0,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erik,Pieters,DEF,BUR,4300000,4,27,1.42105263157895,3.30477356181151E-07,6.27906976744186E-06,0,108244,0,10,0,0,0,0,0,6.3,1531,-2,0,27,2,0.5,0,2.2,2,0,2,0,1,0.5,57599,1,-1,0,0,665,657,0,0,113,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0.7,1.7,0.8,0.9,1,0.8,1,0.8,0.8,0.7,0.7,1.2,1.1,1.1,1.1,0.7,1.2,0.8,18.1
,Podence,MID,WOL,5300000,3,60,3,5.66037735849057E-07,1.13207547169811E-05,0,983789,2,15,0,0,0,3,0,11.3,7129,-2,0,60,2,0.2,0,0.8,5,0,6,0,2,1.5,1014970,0,-1,0,0,1188,1453,0,0,209,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,1.8,2.3,2.1,2.1,2.4,2.6,1.9,2.1,1.5,2.5,2.5,3.9,3.2,2.9,2.7,2.2,2.7,2,82.9
Paul,Pogba,MID,MUN,7700000,2,62,3.6,4.67532467532468E-07,8.05194805194805E-06,0,245838,2,17,0,0,0,3,0,8.1,27531,-3,0,62,3,0.8,0,6,9,0,4,0,2,3.2,327809,0,-1,0,1,1217,11107,0,0,233,Arsenal,Southampton,Everton,West Brom,Newcastle,3.6,3.4,2.8,4.3,3.6,3.5,2.5,2.8,2.9,3.1,3.5,3.7,3.9,2.4,3,2.4,3.3,3.5,72.3
Nick,Pope,GLK,BUR,5400000,3,95,5.3,9.81481481481481E-07,1.75925925925926E-05,0,809782,0,19,0,73,0,0,0,17.6,8282,-1,0,95,1,0.9,0,5,17,0,7,0,0,10.9,470864,0,-1,0,2,1620,17920,0,0,395,Chelsea,Man City,Brighton,Crystal Palace,West Brom,5.8,7.5,6.2,6.6,6.9,6.5,6.8,6.3,6.3,5.3,6.1,7.4,6.8,7.1,7,5.6,7.3,6.3,55.6
Ian Carlo,Poveda-Ocampo,MID,LEE,4300000,0,10,0.526315789473684,1.22399020807834E-07,2.32558139534884E-06,0,60216,0,4,0,0,0,0,0,2.3,2023,-2,0,10,2,0.2,0,0.7,0,0,0,0,0,0.4,62026,0,-1,0,0,245,787,0,0,29,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.7
Dennis,Praet,MID,LEI,5200000,0,35,1.75,3.36538461538462E-07,6.73076923076923E-06,0,86851,0,8,0,0,0,1,0,6.7,319,-3,0,35,3,0,0,0,1,0,3,0,2,0.2,79403,0,-1,0,0,651,6,0,0,119,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,1.1,0.9,1,1.2,1,1.1,0.9,35.7
Davy,Propper,MID,BHA,4800000,1,7,0.35,7.29166666666667E-08,1.45833333333333E-06,0,6359,0,2,0,0,0,0,0,1.5,52,-2,0,7,2,0.3,0,1.2,0,0,0,0,0,0,1535,0,-1,0,0,195,22,0,0,28,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.6
Christian,Pulisic,MID,CHE,8200000,1,34,1.7,2.07317073170732E-07,4.14634146341463E-06,0,1004882,1,13,0,0,0,1,0,4.1,6151,-3,0,34,3,0.2,0,1.8,0,0,4,0,1,2.1,434332,0,-1,0,0,886,2546,0,0,114,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,1.3,0.9,1.5,1.2,0.8,0.8,0.9,1.1,0.8,1.2,0.8,1,0.9,1.1,0.8,0.8,0.8,0.8,63.5
Kayne,Ramsay,DEF,SOU,4000000,0,0,0,0,0,0,4318,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6101,0,-1,0,0,0,102,0,0,0,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Ramsdale,GLK,SHU,4600000,3,50,2.5,5.43478260869565E-07,1.08695652173913E-05,0,444854,1,33,0,67,0,0,0,10.9,1804,-4,0,50,4,0.8,0,3.5,2,0,1,0,0,1.9,89343,0,-1,0,0,1800,1012,0,0,316,Man City,West Brom,Chelsea,West Ham,Fulham,3.1,2.6,2,2.5,2.6,2.9,2.1,2.3,2.6,2,2.4,2.7,2,2.1,2.8,2,1.7,2.2,46.4
Jacob,Ramsey,MID,AVL,4500000,0,9,0.5,1.11111111111111E-07,2E-06,0,9652,0,2,0,0,0,0,0,2,227,0,0,9,0,0.2,0,0.8,0,0,1,0,0,0.1,12268,0,-1,0,0,147,109,0,0,20,Southampton,West Ham,Arsenal,Brighton,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.2
Darren,Randolph,GLK,WHU,4400000,0,6,0.3,6.81818181818182E-08,1.36363636363636E-06,0,20967,0,0,0,2,0,0,0,1.4,964,-1,0,6,1,0.3,0,1.5,0,0,1,0,0,0.3,21277,0,-1,0,0,90,22,0,0,23,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.4
,Raphinha,MID,LEE,5400000,13,55,3.9,7.22222222222222E-07,1.01851851851852E-05,0,145322,2,19,0,0,0,3,0,10.2,6688,-1,0,55,1,1.1,0,5.7,4,0,4,0,3,1.5,252984,0,-1,0,2,997,8267,0,0,198,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,3.8,3.2,3.4,4.1,3.9,2.7,3.8,3.5,4.3,5,2.8,2.8,2.5,4.5,2.8,4.7,3.7,3.9,99
Marcus,Rashford,MID,MUN,9600000,2,95,4.8,5E-07,9.89583333333333E-06,0,1477579,3,24,0,0,0,7,0,9.9,76347,1,0,95,-1,0.3,0,2.6,4,0,6,0,5,11.7,1955994,0,-1,0,2,1627,21788,0,0,279,Arsenal,Southampton,Everton,West Brom,Newcastle,5.5,5.2,4.5,6.4,5.4,5.4,3.9,4.5,4.6,4.8,5.3,5.6,5.9,3.8,4.7,3.8,5,5.4,143.6
Tim,Ream,DEF,FUL,4200000,0,7,0.368421052631579,8.7719298245614E-08,1.66666666666667E-06,0,16463,0,10,0,0,0,0,0,1.7,103,-3,0,7,3,0,0,0,0,0,0,0,0,0.1,7719,0,-1,0,0,450,24,0,0,78,West Brom,Leicester,West Ham,Everton,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,8.8
Nathan,Redmond,MID,SOU,6400000,1,19,1,1.5625E-07,2.96875E-06,0,71385,0,5,0,0,0,1,0,3,88,-1,0,19,1,0,0,0.3,0,0,1,0,0,0.2,22125,0,-1,0,0,419,70,0,0,56,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,21.2
Harrison,Reed,MID,FUL,4400000,2,30,2,4.54545454545455E-07,6.81818181818182E-06,0,125924,3,18,0,0,0,0,0,6.8,2599,-1,0,30,1,0.5,0,2,0,0,3,0,1,0.6,87704,0,-1,0,0,1048,657,0,0,174,West Brom,Leicester,West Ham,Everton,Sheffield United,1.7,1,1.2,1.5,2.1,1,1,1,1.2,1,1.5,1.3,0,1.2,1.7,1.1,1.1,1.6,38.6
Sergio,Reguilon,DEF,TOT,5700000,0,53,4.1,7.19298245614035E-07,9.29824561403509E-06,0,540335,2,11,0,0,0,0,0,9.3,36540,2,0,53,-2,0.4,0,2.5,3,0,5,0,3,5.2,857134,0,-1,0,0,1059,5034,0,0,225,Brighton,Chelsea,West Brom,Man City,West Ham,0,0,4.8,5.4,5.4,4.2,5.1,5.6,4,4.1,4.6,4.6,0,4.3,4.7,5.4,4.8,5.2,50.4
